split_mode,split,sample_id,group_id,ar,harp_id,partition,prediction_start,duration_hours,event
official,validation,4767__event_anchor_000,4767,ar4767,4767,4,2014-10-31 17:24:00,256.8,0
official,validation,4770__event_anchor_000,4770,ar4770,4770,4,2014-11-01 02:00:00,115.2,0
official,validation,4771__event_anchor_000,4771,ar4771,4771,4,2014-11-01 11:12:00,135.0,0
official,validation,4775__event_anchor_000,4775,ar4775,4775,4,2014-11-02 14:36:00,190.8,0
official,validation,4776__event_anchor_000,4776,ar4776,4776,4,2014-11-02 18:00:00,152.8,0
official,validation,4777__event_anchor_000,4777,ar4777,4777,4,2014-11-02 19:00:00,147.8,0
official,validation,4778__event_anchor_000,4778,ar4778,4778,4,2014-11-03 00:24:00,114.6,0
official,validation,4780__event_anchor_000,4780,ar4780,4780,4,2014-11-03 11:36:00,5.8,0
official,validation,4781__event_anchor_000,4781,ar4781,4781,4,2014-11-03 16:48:00,5.45,1
official,validation,4781__event_anchor_001,4781,ar4781,4781,4,2014-11-04 02:12:00,5.783333333333333,1
official,validation,4781__event_anchor_002,4781,ar4781,4781,4,2014-11-04 11:48:00,21.633333333333333,1
official,validation,4781__event_anchor_003,4781,ar4781,4781,4,2014-11-05 13:24:00,5.433333333333334,1
official,validation,4781__event_anchor_004,4781,ar4781,4781,4,2014-11-05 22:48:00,2.683333333333333,1
official,validation,4781__event_anchor_005,4781,ar4781,4781,4,2014-11-06 05:24:00,16.483333333333334,1
official,validation,4781__event_anchor_006,4781,ar4781,4781,4,2014-11-07 01:48:00,0.2833333333333333,1
official,validation,4781__event_anchor_007,4781,ar4781,4781,4,2014-11-07 06:00:00,4.216666666666667,1
official,validation,4781__event_anchor_008,4781,ar4781,4781,4,2014-11-07 14:12:00,2.683333333333333,1
official,validation,4781__event_anchor_009,4781,ar4781,4781,4,2014-11-07 20:48:00,42.6,1
official,validation,4781__event_anchor_010,4781,ar4781,4781,4,2014-11-09 19:12:00,165.6,0
official,validation,4782__event_anchor_000,4782,ar4782,4782,4,2014-11-03 17:48:00,24.4,0
official,validation,4783__event_anchor_000,4783,ar4783,4783,4,2014-11-04 06:48:00,267.0,0
official,validation,4784__event_anchor_000,4784,ar4784,4784,4,2014-11-04 07:24:00,183.8,0
official,validation,4786__event_anchor_000,4786,ar4786,4786,4,2014-11-04 22:12:00,56.6,0
official,validation,4789__event_anchor_000,4789,ar4789,4789,4,2014-11-05 22:12:00,11.4,0
official,validation,4790__event_anchor_000,4790,ar4790,4790,4,2014-11-06 03:48:00,10.8,0
official,validation,4792__event_anchor_000,4792,ar4792,4792,4,2014-11-06 11:48:00,288.6,0
official,validation,4794__event_anchor_000,4794,ar4794,4794,4,2014-11-06 17:36:00,3.2,0
official,validation,4796__event_anchor_000,4796,ar4796,4796,4,2014-11-07 04:12:00,16.4,0
official,validation,4799__event_anchor_000,4799,ar4799,4799,4,2014-11-07 14:12:00,215.4,0
official,validation,4800__event_anchor_000,4800,ar4800,4800,4,2014-11-07 18:24:00,332.4,0
official,validation,4801__event_anchor_000,4801,ar4801,4801,4,2014-11-07 20:36:00,218.0,0
official,validation,4802__event_anchor_000,4802,ar4802,4802,4,2014-11-08 05:48:00,47.2,0
official,validation,4810__event_anchor_000,4810,ar4810,4810,4,2014-11-10 05:12:00,243.2,0
official,validation,4813__event_anchor_000,4813,ar4813,4813,4,2014-11-10 19:12:00,35.8,0
official,validation,4814__event_anchor_000,4814,ar4814,4814,4,2014-11-11 08:12:00,203.8,0
official,validation,4815__event_anchor_000,4815,ar4815,4815,4,2014-11-11 09:00:00,24.4,0
official,validation,4816__event_anchor_000,4816,ar4816,4816,4,2014-11-11 23:00:00,179.4,0
official,validation,4817__event_anchor_000,4817,ar4817,4817,4,2014-11-12 12:00:00,71.66666666666667,1
official,validation,4817__event_anchor_001,4817,ar4817,4817,4,2014-11-15 15:36:00,5.033333333333333,1
official,validation,4817__event_anchor_002,4817,ar4817,4817,4,2014-11-16 00:36:00,16.983333333333334,1
official,validation,4817__event_anchor_003,4817,ar4817,4817,4,2014-11-16 21:24:00,243.6,0
official,validation,4820__event_anchor_000,4820,ar4820,4820,4,2014-11-12 17:36:00,90.0,0
official,validation,4828__event_anchor_000,4828,ar4828,4828,4,2014-11-14 10:00:00,91.8,0
official,validation,4829__event_anchor_000,4829,ar4829,4829,4,2014-11-14 15:48:00,172.2,0
official,validation,4832__event_anchor_000,4832,ar4832,4832,4,2014-11-15 06:00:00,103.2,0
official,validation,4838__event_anchor_000,4838,ar4838,4838,4,2014-11-15 12:24:00,5.4,0
official,validation,4839__event_anchor_000,4839,ar4839,4839,4,2014-11-15 15:00:00,227.8,0
official,validation,4840__event_anchor_000,4840,ar4840,4840,4,2014-11-15 15:36:00,21.0,0
official,validation,4841__event_anchor_000,4841,ar4841,4841,4,2014-11-15 20:36:00,21.6,0
official,validation,4842__event_anchor_000,4842,ar4842,4842,4,2014-11-16 00:00:00,156.6,0
official,validation,4848__event_anchor_000,4848,ar4848,4848,4,2014-11-18 18:12:00,10.4,0
official,validation,4849__event_anchor_000,4849,ar4849,4849,4,2014-11-18 21:24:00,69.0,0
official,validation,4850__event_anchor_000,4850,ar4850,4850,4,2014-11-19 09:36:00,14.0,0
official,validation,4851__event_anchor_000,4851,ar4851,4851,4,2014-11-19 11:36:00,321.0,0
official,validation,4852__event_anchor_000,4852,ar4852,4852,4,2014-11-19 15:00:00,299.6,0
official,validation,4855__event_anchor_000,4855,ar4855,4855,4,2014-11-20 11:48:00,197.8,0
official,validation,4856__event_anchor_000,4856,ar4856,4856,4,2014-11-20 12:24:00,115.4,0
official,validation,4857__event_anchor_000,4857,ar4857,4857,4,2014-11-22 06:36:00,14.2,0
official,validation,4859__event_anchor_000,4859,ar4859,4859,4,2014-11-22 13:12:00,123.4,0
official,validation,4860__event_anchor_000,4860,ar4860,4860,4,2014-11-22 13:12:00,71.8,0
official,validation,4861__event_anchor_000,4861,ar4861,4861,4,2014-11-22 17:48:00,49.4,0
official,validation,4862__event_anchor_000,4862,ar4862,4862,4,2014-11-22 19:36:00,340.8,0
official,validation,4863__event_anchor_000,4863,ar4863,4863,4,2014-11-23 04:36:00,37.4,0
official,validation,4864__event_anchor_000,4864,ar4864,4864,4,2014-11-23 08:12:00,327.0,0
official,validation,4868__event_anchor_000,4868,ar4868,4868,4,2014-11-24 10:00:00,203.0,0
official,validation,4869__event_anchor_000,4869,ar4869,4869,4,2014-11-24 13:36:00,171.4,0
official,validation,4870__event_anchor_000,4870,ar4870,4870,4,2014-11-25 00:12:00,71.2,0
official,validation,4871__event_anchor_000,4871,ar4871,4871,4,2014-11-25 05:24:00,49.4,0
official,validation,4872__event_anchor_000,4872,ar4872,4872,4,2014-11-25 20:00:00,295.8,0
official,validation,4873__event_anchor_000,4873,ar4873,4873,4,2014-11-25 23:48:00,44.8,0
official,validation,4874__event_anchor_000,4874,ar4874,4874,4,2014-11-26 07:12:00,119.23333333333333,1
official,validation,4874__event_anchor_001,4874,ar4874,4874,4,2014-12-01 10:24:00,69.6,1
official,validation,4874__event_anchor_002,4874,ar4874,4874,4,2014-12-04 11:48:00,6.283333333333333,1
official,validation,4874__event_anchor_003,4874,ar4874,4874,4,2014-12-04 22:00:00,13.55,1
official,validation,4874__event_anchor_004,4874,ar4874,4874,4,2014-12-05 15:24:00,82.8,0
official,validation,4875__event_anchor_000,4875,ar4875,4875,4,2014-11-26 09:48:00,241.0,0
official,validation,4878__event_anchor_000,4878,ar4878,4878,4,2014-11-26 20:12:00,42.6,0
official,validation,4879__event_anchor_000,4879,ar4879,4879,4,2014-11-27 08:00:00,115.8,0
official,validation,4880__event_anchor_000,4880,ar4880,4880,4,2014-11-28 05:36:00,199.2,0
official,validation,4882__event_anchor_000,4882,ar4882,4882,4,2014-11-29 08:48:00,263.6,0
official,validation,4883__event_anchor_000,4883,ar4883,4883,4,2014-11-29 13:24:00,9.4,0
official,validation,4884__event_anchor_000,4884,ar4884,4884,4,2014-11-29 22:36:00,189.2,0
official,validation,4888__event_anchor_000,4888,ar4888,4888,4,2014-12-02 05:12:00,308.6,0
official,validation,4889__event_anchor_000,4889,ar4889,4889,4,2014-12-02 07:12:00,245.2,0
official,validation,4893__event_anchor_000,4893,ar4893,4893,4,2014-12-03 15:00:00,17.4,0
official,validation,4895__event_anchor_000,4895,ar4895,4895,4,2014-12-03 17:00:00,121.4,0
official,validation,4896__event_anchor_000,4896,ar4896,4896,4,2014-12-04 03:00:00,68.2,0
official,validation,4898__event_anchor_000,4898,ar4898,4898,4,2014-12-04 20:24:00,171.2,0
official,validation,4899__event_anchor_000,4899,ar4899,4899,4,2014-12-04 21:36:00,2.2,0
official,validation,4900__event_anchor_000,4900,ar4900,4900,4,2014-12-05 03:24:00,309.4,0
official,validation,4901__event_anchor_000,4901,ar4901,4901,4,2014-12-05 08:00:00,136.0,0
official,validation,4905__event_anchor_000,4905,ar4905,4905,4,2014-12-06 13:48:00,38.6,0
official,validation,4906__event_anchor_000,4906,ar4906,4906,4,2014-12-06 17:48:00,56.4,0
official,validation,4908__event_anchor_000,4908,ar4908,4908,4,2014-12-07 05:36:00,276.0,0
official,validation,4913__event_anchor_000,4913,ar4913,4913,4,2014-12-08 07:48:00,34.6,0
official,validation,4914__event_anchor_000,4914,ar4914,4914,4,2014-12-08 08:12:00,97.4,0
official,validation,4915__event_anchor_000,4915,ar4915,4915,4,2014-12-08 09:00:00,146.4,0
official,validation,4919__event_anchor_000,4919,ar4919,4919,4,2014-12-09 07:36:00,192.6,0
official,validation,4920__event_anchor_000,4920,ar4920,4920,4,2014-12-09 09:00:00,130.41666666666666,1
official,validation,4920__event_anchor_001,4920,ar4920,4920,4,2014-12-14 23:24:00,49.55,1
official,validation,4920__event_anchor_002,4920,ar4920,4920,4,2014-12-17 04:48:00,52.71666666666667,1
official,validation,4920__event_anchor_003,4920,ar4920,4920,4,2014-12-19 13:24:00,10.783333333333333,1
official,validation,4920__event_anchor_004,4920,ar4920,4920,4,2014-12-20 04:00:00,27.3,1
official,validation,4920__event_anchor_005,4920,ar4920,4920,4,2014-12-21 11:12:00,14.35,1
official,validation,4920__event_anchor_006,4920,ar4920,4920,4,2014-12-22 05:24:00,56.0,0
official,validation,4921__event_anchor_000,4921,ar4921,4921,4,2014-12-09 10:24:00,212.4,0
official,validation,4932__event_anchor_000,4932,ar4932,4932,4,2014-12-11 02:48:00,317.8,0
official,validation,4935__event_anchor_000,4935,ar4935,4935,4,2014-12-11 06:12:00,117.8,0
official,validation,4938__event_anchor_000,4938,ar4938,4938,4,2014-12-11 11:12:00,207.8,0
official,validation,4941__event_anchor_000,4941,ar4941,4941,4,2014-12-13 00:48:00,4.416666666666667,1
official,validation,4941__event_anchor_001,4941,ar4941,4941,4,2014-12-13 09:12:00,88.48333333333333,1
official,validation,4941__event_anchor_002,4941,ar4941,4941,4,2014-12-17 05:36:00,13.3,1
official,validation,4941__event_anchor_003,4941,ar4941,4941,4,2014-12-17 22:48:00,22.883333333333333,1
official,validation,4941__event_anchor_004,4941,ar4941,4941,4,2014-12-19 01:36:00,57.8,1
official,validation,4941__event_anchor_005,4941,ar4941,4941,4,2014-12-21 15:12:00,103.6,0
official,validation,4942__event_anchor_000,4942,ar4942,4942,4,2014-12-13 03:12:00,241.4,0
official,validation,4943__event_anchor_000,4943,ar4943,4943,4,2014-12-13 05:12:00,272.0,0
official,validation,4954__event_anchor_000,4954,ar4954,4954,4,2014-12-17 10:48:00,242.6,0
official,validation,4955__event_anchor_000,4955,ar4955,4955,4,2014-12-17 13:12:00,228.85,1
official,validation,4955__event_anchor_001,4955,ar4955,4955,4,2014-12-27 06:00:00,75.6,0
official,validation,4962__event_anchor_000,4962,ar4962,4962,4,2014-12-18 22:24:00,219.2,0
official,validation,4963__event_anchor_000,4963,ar4963,4963,4,2014-12-19 00:48:00,246.8,0
official,validation,4964__event_anchor_000,4964,ar4964,4964,4,2014-12-19 07:00:00,196.4,0
official,validation,4965__event_anchor_000,4965,ar4965,4965,4,2014-12-19 08:00:00,14.6,0
official,validation,4968__event_anchor_000,4968,ar4968,4968,4,2014-12-19 17:48:00,14.8,0
official,validation,4969__event_anchor_000,4969,ar4969,4969,4,2014-12-20 05:24:00,274.2,0
official,validation,4973__event_anchor_000,4973,ar4973,4973,4,2014-12-21 09:00:00,312.8,0
official,validation,4977__event_anchor_000,4977,ar4977,4977,4,2014-12-21 23:36:00,204.4,0
official,validation,4978__event_anchor_000,4978,ar4978,4978,4,2014-12-22 02:48:00,346.8,0
official,validation,4981__event_anchor_000,4981,ar4981,4981,4,2014-12-23 01:48:00,191.8,0
official,validation,4984__event_anchor_000,4984,ar4984,4984,4,2014-12-23 11:12:00,66.4,0
official,validation,4985__event_anchor_000,4985,ar4985,4985,4,2014-12-23 12:36:00,29.2,0
official,validation,4986__event_anchor_000,4986,ar4986,4986,4,2014-12-23 19:00:00,173.2,0
official,validation,4988__event_anchor_000,4988,ar4988,4988,4,2014-12-24 01:24:00,199.6,0
official,validation,4991__event_anchor_000,4991,ar4991,4991,4,2014-12-24 14:24:00,212.0,0
official,validation,4994__event_anchor_000,4994,ar4994,4994,4,2014-12-25 06:24:00,184.0,0
official,validation,4995__event_anchor_000,4995,ar4995,4995,4,2014-12-25 09:24:00,145.6,0
official,validation,4997__event_anchor_000,4997,ar4997,4997,4,2014-12-25 12:36:00,22.2,0
official,validation,4998__event_anchor_000,4998,ar4998,4998,4,2014-12-25 13:12:00,136.6,0
official,validation,5001__event_anchor_000,5001,ar5001,5001,4,2014-12-26 00:24:00,31.0,0
official,validation,5002__event_anchor_000,5002,ar5002,5002,4,2014-12-26 06:12:00,303.2,0
official,validation,5003__event_anchor_000,5003,ar5003,5003,4,2014-12-27 05:24:00,87.0,0
official,validation,5004__event_anchor_000,5004,ar5004,5004,4,2014-12-27 09:48:00,287.6,0
official,validation,5005__event_anchor_000,5005,ar5005,5005,4,2014-12-28 04:00:00,211.2,0
official,validation,5006__event_anchor_000,5006,ar5006,5006,4,2014-12-28 05:48:00,60.0,0
official,validation,5011__event_anchor_000,5011,ar5011,5011,4,2014-12-29 11:24:00,118.26666666666667,1
official,validation,5011__event_anchor_001,5011,ar5011,5011,4,2015-01-03 13:36:00,25.7,1
official,validation,5011__event_anchor_002,5011,ar5011,5011,4,2015-01-04 19:12:00,158.0,0
official,validation,5012__event_anchor_000,5012,ar5012,5012,4,2014-12-29 13:36:00,218.4,0
official,validation,5013__event_anchor_000,5013,ar5013,5013,4,2014-12-30 07:24:00,16.0,0
official,validation,5015__event_anchor_000,5015,ar5015,5015,4,2014-12-30 14:24:00,27.2,0
official,validation,5019__event_anchor_000,5019,ar5019,5019,4,2014-12-31 01:24:00,171.0,0
official,validation,5020__event_anchor_000,5020,ar5020,5020,4,2014-12-31 09:36:00,125.6,0
official,validation,5022__event_anchor_000,5022,ar5022,5022,4,2015-01-01 09:36:00,328.2,0
official,validation,5026__event_anchor_000,5026,ar5026,5026,4,2015-01-04 07:36:00,212.61666666666667,1
official,validation,5026__event_anchor_001,5026,ar5026,5026,4,2015-01-13 08:12:00,28.3,1
official,validation,5028__event_anchor_000,5028,ar5028,5028,4,2015-01-05 00:48:00,268.2,0
official,validation,5031__event_anchor_000,5031,ar5031,5031,4,2015-01-05 18:36:00,143.4,0
official,validation,5032__event_anchor_000,5032,ar5032,5032,4,2015-01-05 21:12:00,13.0,0
official,validation,5036__event_anchor_000,5036,ar5036,5036,4,2015-01-06 05:12:00,289.6,0
official,validation,5039__event_anchor_000,5039,ar5039,5039,4,2015-01-07 00:12:00,337.0,0
official,validation,5049__event_anchor_000,5049,ar5049,5049,4,2015-01-07 19:36:00,79.0,0
official,validation,5051__event_anchor_000,5051,ar5051,5051,4,2015-01-08 14:12:00,203.4,0
official,validation,5053__event_anchor_000,5053,ar5053,5053,4,2015-01-09 00:00:00,164.8,0
official,validation,5054__event_anchor_000,5054,ar5054,5054,4,2015-01-09 00:36:00,268.0,0
official,validation,5057__event_anchor_000,5057,ar5057,5057,4,2015-01-09 21:48:00,5.6,0
official,validation,5063__event_anchor_000,5063,ar5063,5063,4,2015-01-11 02:00:00,180.6,0
official,validation,5067__event_anchor_000,5067,ar5067,5067,4,2015-01-11 20:12:00,166.8,0
official,validation,5069__event_anchor_000,5069,ar5069,5069,4,2015-01-12 09:24:00,132.6,0
official,validation,5071__event_anchor_000,5071,ar5071,5071,4,2015-01-12 21:00:00,2.2,0
official,validation,5072__event_anchor_000,5072,ar5072,5072,4,2015-01-12 22:48:00,127.0,0
official,validation,5073__event_anchor_000,5073,ar5073,5073,4,2015-01-13 23:12:00,274.4,0
official,validation,5075__event_anchor_000,5075,ar5075,5075,4,2015-01-14 07:24:00,280.2,0
official,validation,5076__event_anchor_000,5076,ar5076,5076,4,2015-01-14 13:36:00,88.0,0
official,validation,5079__event_anchor_000,5079,ar5079,5079,4,2015-01-14 19:48:00,49.6,0
official,validation,5080__event_anchor_000,5080,ar5080,5080,4,2015-01-14 21:36:00,31.6,0
official,validation,5081__event_anchor_000,5081,ar5081,5081,4,2015-01-15 00:48:00,4.6,0
official,validation,5082__event_anchor_000,5082,ar5082,5082,4,2015-01-15 03:00:00,24.6,0
official,validation,5083__event_anchor_000,5083,ar5083,5083,4,2015-01-15 08:36:00,189.4,0
official,validation,5084__event_anchor_000,5084,ar5084,5084,4,2015-01-15 11:36:00,5.0,0
official,validation,5085__event_anchor_000,5085,ar5085,5085,4,2015-01-15 19:24:00,33.8,0
official,validation,5086__event_anchor_000,5086,ar5086,5086,4,2015-01-15 23:48:00,6.6,0
official,validation,5089__event_anchor_000,5089,ar5089,5089,4,2015-01-16 21:12:00,152.6,0
official,validation,5090__event_anchor_000,5090,ar5090,5090,4,2015-01-17 00:36:00,177.4,0
official,validation,5091__event_anchor_000,5091,ar5091,5091,4,2015-01-17 17:00:00,98.4,0
official,validation,5092__event_anchor_000,5092,ar5092,5092,4,2015-01-17 18:12:00,119.2,0
official,validation,5093__event_anchor_000,5093,ar5093,5093,4,2015-01-17 18:48:00,192.6,0
official,validation,5094__event_anchor_000,5094,ar5094,5094,4,2015-01-17 20:48:00,2.2,0
official,validation,5096__event_anchor_000,5096,ar5096,5096,4,2015-01-17 00:48:00,206.6,0
official,validation,5098__event_anchor_000,5098,ar5098,5098,4,2015-01-18 05:00:00,28.0,0
official,validation,5099__event_anchor_000,5099,ar5099,5099,4,2015-01-18 05:24:00,216.0,0
official,validation,5101__event_anchor_000,5101,ar5101,5101,4,2015-01-18 23:24:00,11.4,0
official,validation,5103__event_anchor_000,5103,ar5103,5103,4,2015-01-19 08:12:00,273.2,0
official,validation,5104__event_anchor_000,5104,ar5104,5104,4,2015-01-20 10:24:00,4.0,0
official,validation,5105__event_anchor_000,5105,ar5105,5105,4,2015-01-21 01:48:00,40.0,0
official,validation,5106__event_anchor_000,5106,ar5106,5106,4,2015-01-21 15:12:00,192.4,0
official,validation,5107__event_anchor_000,5107,ar5107,5107,4,2015-01-21 19:36:00,9.116666666666667,1
official,validation,5107__event_anchor_001,5107,ar5107,5107,4,2015-01-22 08:36:00,104.16666666666667,1
official,validation,5107__event_anchor_002,5107,ar5107,5107,4,2015-01-26 20:36:00,31.75,1
official,validation,5107__event_anchor_003,5107,ar5107,5107,4,2015-01-28 08:12:00,27.333333333333332,1
official,validation,5107__event_anchor_004,5107,ar5107,5107,4,2015-01-29 15:24:00,9.133333333333333,1
official,validation,5107__event_anchor_005,5107,ar5107,5107,4,2015-01-30 04:24:00,1.0833333333333333,1
official,validation,5107__event_anchor_006,5107,ar5107,5107,4,2015-01-30 09:24:00,130.8,0
official,validation,5108__event_anchor_000,5108,ar5108,5108,4,2015-01-22 00:00:00,161.2,0
official,validation,5111__event_anchor_000,5111,ar5111,5111,4,2015-01-24 10:12:00,220.2,0
official,validation,5112__event_anchor_000,5112,ar5112,5112,4,2015-01-24 14:48:00,192.2,0
official,validation,5113__event_anchor_000,5113,ar5113,5113,4,2015-01-25 07:36:00,286.4,0
official,validation,5114__event_anchor_000,5114,ar5114,5114,4,2015-01-25 11:00:00,257.0,0
